Year;Site;Species;Iteration;PTD;Biweek;Global_radiation;Min_Temperature;Max_temperature;Av_temperature;Relative humidity;Precipitation;Vapor_pressure_deficit
2018;KS;Betula;100;301;22;1702.26;1.8;6.8;4.1;66.77;0;0.30
2018;KS;Betula;101;301;22;1702.26;1.8;6.8;4.1;66.77;0;0.30
2018;KS;Betula;102;301;22;1702.26;1.8;6.8;4.1;66.77;0;0.30
2018;KS;Betula;116;301;22;1702.26;1.8;6.8;4.1;66.77;0;0.30
2018;KS;Betula;118;301;22;1702.26;1.8;6.8;4.1;66.77;0;0.30
2018;KS;Betula;127;301;22;1702.26;1.8;6.8;4.1;66.77;0;0.30
2018;KS;Betula;135;301;22;1702.26;1.8;6.8;4.1;66.77;0;0.30
2018;KS;Betula;137;301;22;1702.26;1.8;6.8;4.1;66.77;0;0.30
2018;KS;Betula;139;301;22;1702.26;1.8;6.8;4.1;66.77;0;0.30
2018;KS;Betula;147;301;22;1702.26;1.8;6.8;4.1;66.77;0;0.30
2018;PB;Quercus;53;301;22;1702.26;1.8;6.8;4.1;66.77;0;0.30
2019;PB;Fagus;1;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;PB;Fagus;11;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;PB;Fagus;15;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;PB;Fagus;16;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;PB;Fagus;20;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;PB;Fagus;24;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;PB;Fagus;28;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;PB;Fagus;30;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;PB;Fagus;31;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;PB;Fagus;38;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;PB;Fagus;45;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;PB;Fagus;47;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;PB;Fagus;50;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;PB;Fagus;55;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;PB;Fagus;57;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;PB;Fagus;65;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;PB;Fagus;68;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;PB;Fagus;70;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;PB;Fagus;71;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;PB;Fagus;75;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;PB;Fagus;83;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;PB;Fagus;84;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;PB;Fagus;89;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;PB;Fagus;96;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;PB;Fagus;104;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;PB;Fagus;110;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;PB;Fagus;112;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;PB;Fagus;118;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;PB;Fagus;122;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;PB;Fagus;125;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;PB;Fagus;133;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;PB;Fagus;134;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;PB;Fagus;146;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;PB;Fagus;154;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;PB;Fagus;159;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;PB;Fagus;162;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;PB;Fagus;187;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;PB;Fagus;188;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;PB;Fagus;191;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;PB;Fagus;193;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;PB;Fagus;195;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;PB;Fagus;199;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;KS;Fagus;5;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;KS;Fagus;10;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;KS;Fagus;14;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;KS;Fagus;15;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;KS;Fagus;23;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;KS;Fagus;28;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;KS;Fagus;30;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;KS;Fagus;40;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;KS;Fagus;45;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;KS;Fagus;57;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;KS;Fagus;62;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;KS;Fagus;65;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;KS;Fagus;72;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;KS;Fagus;84;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;KS;Fagus;91;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;KS;Fagus;121;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;KS;Fagus;122;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;KS;Fagus;123;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;KS;Fagus;127;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;KS;Fagus;129;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;KS;Fagus;130;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;KS;Fagus;134;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;KS;Fagus;137;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;KS;Fagus;162;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;KS;Fagus;164;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;KS;Fagus;168;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;KS;Fagus;187;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;KS;Betula;8;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;KS;Betula;23;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;KS;Betula;32;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;KS;Betula;148;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;KS;Betula;162;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;PB;Quercus;60;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;BB;Populus;28;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2019;BB;Populus;165;301;22;3656.34;1.7;12.3;6.8;80.69;0;0.25
2020;PB;Quercus;1;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;KS;Fagus;1;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;PB;Quercus;5;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;PB;Quercus;7;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;PB;Fagus;7;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;KS;Fagus;7;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;PB;Quercus;9;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;PB;Quercus;10;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;PB;Quercus;12;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;PB;Fagus;12;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;PB;Quercus;14;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;KS;Fagus;15;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;PB;Fagus;17;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;PB;Quercus;18;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;PB;Quercus;19;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;PB;Fagus;19;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;PB;Fagus;26;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;PB;Quercus;27;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;PB;Quercus;30;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;PB;Fagus;30;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;PB;Quercus;33;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;KS;Fagus;35;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;PB;Quercus;38;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;KS;Fagus;39;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;PB;Quercus;44;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;KS;Fagus;44;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;KS;Fagus;49;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;PB;Quercus;50;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;PB;Quercus;51;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;KS;Fagus;51;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;KS;Fagus;54;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;PB;Quercus;55;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;PB;Quercus;67;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;KS;Fagus;67;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;PB;Fagus;73;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;KS;Fagus;76;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;KS;Fagus;78;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;PB;Quercus;80;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;KS;Fagus;81;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;PB;Quercus;82;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;PB;Fagus;82;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;KS;Fagus;84;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;KS;Fagus;87;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;PB;Fagus;89;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;BB;Populus;90;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;KS;Fagus;94;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;PB;Quercus;96;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;BB;Populus;97;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;PB;Fagus;98;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;KS;Fagus;99;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;KS;Fagus;100;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;PB;Fagus;103;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;PB;Quercus;110;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;PB;Fagus;113;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;PB;Fagus;114;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;PB;Fagus;115;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;PB;Quercus;117;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;PB;Fagus;121;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;PB;Fagus;122;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;KS;Fagus;126;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;KS;Fagus;128;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;KS;Fagus;129;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;KS;Fagus;131;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;PB;Fagus;133;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;PB;Fagus;134;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;KS;Fagus;135;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;KS;Fagus;136;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;PB;Quercus;138;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;PB;Fagus;140;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;KS;Fagus;141;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;PB;Quercus;147;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;PB;Quercus;148;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;PB;Quercus;150;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;KS;Fagus;152;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;KS;Fagus;154;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;KS;Fagus;161;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;PB;Fagus;163;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;KS;Fagus;164;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;KS;Fagus;166;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;PB;Quercus;168;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;KS;Fagus;168;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;PB;Quercus;169;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;KS;Fagus;173;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;PB;Quercus;180;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;PB;Quercus;181;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;KS;Fagus;182;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;PB;Fagus;189;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;KS;Fagus;189;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;PB;Fagus;190;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;PB;Fagus;195;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;KS;Fagus;197;301;22;3467.10;7.6;11.5;9.9;81.65;2.38;0.23
2020;PB;Fagus;2;302;22;4498.64;9.3;13.0;10.8;80.35;5.54;0.27
2020;PB;Fagus;4;302;22;4498.64;9.3;13.0;10.8;80.35;5.54;0.27
2020;PB;Fagus;8;302;22;4498.64;9.3;13.0;10.8;80.35;5.54;0.27
2020;PB;Quercus;17;302;22;4498.64;9.3;13.0;10.8;80.35;5.54;0.27
2020;BB;Populus;21;302;22;4498.64;9.3;13.0;10.8;80.35;5.54;0.27
2020;PB;Quercus;29;302;22;4498.64;9.3;13.0;10.8;80.35;5.54;0.27
2020;PB;Quercus;39;302;22;4498.64;9.3;13.0;10.8;80.35;5.54;0.27
2020;PB;Fagus;43;302;22;4498.64;9.3;13.0;10.8;80.35;5.54;0.27
2020;PB;Quercus;46;302;22;4498.64;9.3;13.0;10.8;80.35;5.54;0.27
2020;PB;Quercus;54;302;22;4498.64;9.3;13.0;10.8;80.35;5.54;0.27
2020;PB;Fagus;61;302;22;4498.64;9.3;13.0;10.8;80.35;5.54;0.27
2020;KS;Fagus;68;302;22;4498.64;9.3;13.0;10.8;80.35;5.54;0.27
2020;PB;Quercus;69;302;22;4498.64;9.3;13.0;10.8;80.35;5.54;0.27
2020;KS;Fagus;69;302;22;4498.64;9.3;13.0;10.8;80.35;5.54;0.27
2020;KS;Fagus;72;302;22;4498.64;9.3;13.0;10.8;80.35;5.54;0.27
2020;PB;Quercus;76;302;22;4498.64;9.3;13.0;10.8;80.35;5.54;0.27
2020;PB;Fagus;76;302;22;4498.64;9.3;13.0;10.8;80.35;5.54;0.27
2020;PB;Fagus;78;302;22;4498.64;9.3;13.0;10.8;80.35;5.54;0.27
2020;PB;Quercus;79;302;22;4498.64;9.3;13.0;10.8;80.35;5.54;0.27
2020;PB;Quercus;87;302;22;4498.64;9.3;13.0;10.8;80.35;5.54;0.27
2020;KS;Fagus;90;302;22;4498.64;9.3;13.0;10.8;80.35;5.54;0.27
2020;PB;Quercus;94;302;22;4498.64;9.3;13.0;10.8;80.35;5.54;0.27
2020;PB;Quercus;97;302;22;4498.64;9.3;13.0;10.8;80.35;5.54;0.27
2020;PB;Quercus;98;302;22;4498.64;9.3;13.0;10.8;80.35;5.54;0.27
2020;PB;Fagus;105;302;22;4498.64;9.3;13.0;10.8;80.35;5.54;0.27
2020;PB;Fagus;108;302;22;4498.64;9.3;13.0;10.8;80.35;5.54;0.27
2020;KS;Fagus;111;302;22;4498.64;9.3;13.0;10.8;80.35;5.54;0.27
2020;PB;Fagus;118;302;22;4498.64;9.3;13.0;10.8;80.35;5.54;0.27
2020;PB;Quercus;123;302;22;4498.64;9.3;13.0;10.8;80.35;5.54;0.27
2020;PB;Quercus;125;302;22;4498.64;9.3;13.0;10.8;80.35;5.54;0.27
2020;PB;Quercus;131;302;22;4498.64;9.3;13.0;10.8;80.35;5.54;0.27
2020;PB;Quercus;132;302;22;4498.64;9.3;13.0;10.8;80.35;5.54;0.27
2020;PB;Quercus;133;302;22;4498.64;9.3;13.0;10.8;80.35;5.54;0.27
2020;PB;Quercus;136;302;22;4498.64;9.3;13.0;10.8;80.35;5.54;0.27
2020;KS;Fagus;137;302;22;4498.64;9.3;13.0;10.8;80.35;5.54;0.27
2020;KS;Fagus;138;302;22;4498.64;9.3;13.0;10.8;80.35;5.54;0.27
2020;PB;Quercus;139;302;22;4498.64;9.3;13.0;10.8;80.35;5.54;0.27
2020;KS;Fagus;139;302;22;4498.64;9.3;13.0;10.8;80.35;5.54;0.27
2020;PB;Quercus;143;302;22;4498.64;9.3;13.0;10.8;80.35;5.54;0.27
2020;PB;Fagus;151;302;22;4498.64;9.3;13.0;10.8;80.35;5.54;0.27
2020;PB;Quercus;164;302;22;4498.64;9.3;13.0;10.8;80.35;5.54;0.27
2020;PB;Fagus;169;302;22;4498.64;9.3;13.0;10.8;80.35;5.54;0.27
2020;PB;Fagus;171;302;22;4498.64;9.3;13.0;10.8;80.35;5.54;0.27
2020;KS;Fagus;171;302;22;4498.64;9.3;13.0;10.8;80.35;5.54;0.27
2020;PB;Quercus;178;302;22;4498.64;9.3;13.0;10.8;80.35;5.54;0.27
2020;KS;Fagus;178;302;22;4498.64;9.3;13.0;10.8;80.35;5.54;0.27
2020;PB;Quercus;179;302;22;4498.64;9.3;13.0;10.8;80.35;5.54;0.27
2020;PB;Fagus;183;302;22;4498.64;9.3;13.0;10.8;80.35;5.54;0.27
2020;PB;Quercus;184;302;22;4498.64;9.3;13.0;10.8;80.35;5.54;0.27
2020;KS;Fagus;187;302;22;4498.64;9.3;13.0;10.8;80.35;5.54;0.27
2017;KS;Fagus;33;302;22;1780.22;6.6;12.4;11.0;61.12;0.87;0.52
2017;KS;Fagus;55;302;22;1780.22;6.6;12.4;11.0;61.12;0.87;0.52
2017;KS;Fagus;70;302;22;1780.22;6.6;12.4;11.0;61.12;0.87;0.52
2017;KS;Fagus;91;302;22;1780.22;6.6;12.4;11.0;61.12;0.87;0.52
2017;KS;Fagus;95;302;22;1780.22;6.6;12.4;11.0;61.12;0.87;0.52
2017;KS;Fagus;117;302;22;1780.22;6.6;12.4;11.0;61.12;0.87;0.52
2017;KS;Fagus;138;302;22;1780.22;6.6;12.4;11.0;61.12;0.87;0.52
2017;KS;Fagus;197;302;22;1780.22;6.6;12.4;11.0;61.12;0.87;0.52
2017;KS;Fagus;199;302;22;1780.22;6.6;12.4;11.0;61.12;0.87;0.52
2017;PB;Fagus;37;302;22;1780.22;6.6;12.4;11.0;61.12;0.87;0.52
2017;PB;Fagus;55;302;22;1780.22;6.6;12.4;11.0;61.12;0.87;0.52
2017;PB;Fagus;70;302;22;1780.22;6.6;12.4;11.0;61.12;0.87;0.52
2017;PB;Fagus;88;302;22;1780.22;6.6;12.4;11.0;61.12;0.87;0.52
2017;PB;Fagus;91;302;22;1780.22;6.6;12.4;11.0;61.12;0.87;0.52
2017;PB;Fagus;94;302;22;1780.22;6.6;12.4;11.0;61.12;0.87;0.52
2017;PB;Fagus;115;302;22;1780.22;6.6;12.4;11.0;61.12;0.87;0.52
2017;PB;Fagus;163;302;22;1780.22;6.6;12.4;11.0;61.12;0.87;0.52
2017;PB;Fagus;168;302;22;1780.22;6.6;12.4;11.0;61.12;0.87;0.52
2017;PB;Fagus;177;302;22;1780.22;6.6;12.4;11.0;61.12;0.87;0.52
2017;PB;Fagus;184;302;22;1780.22;6.6;12.4;11.0;61.12;0.87;0.52
2017;KS;Betula;41;302;22;1780.22;6.6;12.4;11.0;61.12;0.87;0.52
2017;KS;Betula;51;302;22;1780.22;6.6;12.4;11.0;61.12;0.87;0.52
2017;KS;Betula;62;302;22;1780.22;6.6;12.4;11.0;61.12;0.87;0.52
2017;KS;Betula;108;302;22;1780.22;6.6;12.4;11.0;61.12;0.87;0.52
2017;KS;Betula;132;302;22;1780.22;6.6;12.4;11.0;61.12;0.87;0.52
2017;KS;Betula;160;302;22;1780.22;6.6;12.4;11.0;61.12;0.87;0.52
2017;PB;Quercus;6;302;22;1780.22;6.6;12.4;11.0;61.12;0.87;0.52
2017;PB;Quercus;13;302;22;1780.22;6.6;12.4;11.0;61.12;0.87;0.52
2017;PB;Quercus;19;302;22;1780.22;6.6;12.4;11.0;61.12;0.87;0.52
2017;PB;Quercus;29;302;22;1780.22;6.6;12.4;11.0;61.12;0.87;0.52
2017;PB;Quercus;45;302;22;1780.22;6.6;12.4;11.0;61.12;0.87;0.52
2017;PB;Quercus;55;302;22;1780.22;6.6;12.4;11.0;61.12;0.87;0.52
2017;PB;Quercus;65;302;22;1780.22;6.6;12.4;11.0;61.12;0.87;0.52
2017;PB;Quercus;100;302;22;1780.22;6.6;12.4;11.0;61.12;0.87;0.52
2017;PB;Quercus;104;302;22;1780.22;6.6;12.4;11.0;61.12;0.87;0.52
2017;PB;Quercus;110;302;22;1780.22;6.6;12.4;11.0;61.12;0.87;0.52
2017;PB;Quercus;112;302;22;1780.22;6.6;12.4;11.0;61.12;0.87;0.52
2017;PB;Quercus;131;302;22;1780.22;6.6;12.4;11.0;61.12;0.87;0.52
2017;PB;Quercus;137;302;22;1780.22;6.6;12.4;11.0;61.12;0.87;0.52
2017;PB;Quercus;142;302;22;1780.22;6.6;12.4;11.0;61.12;0.87;0.52
2017;PB;Quercus;145;302;22;1780.22;6.6;12.4;11.0;61.12;0.87;0.52
2017;PB;Quercus;181;302;22;1780.22;6.6;12.4;11.0;61.12;0.87;0.52
2018;KS;Betula;1;302;22;489.85;1.2;5.3;3.5;83.12;0;0.14
2018;KS;Betula;3;302;22;489.85;1.2;5.3;3.5;83.12;0;0.14
2018;KS;Betula;4;302;22;489.85;1.2;5.3;3.5;83.12;0;0.14
2018;KS;Betula;18;302;22;489.85;1.2;5.3;3.5;83.12;0;0.14
2018;KS;Betula;19;302;22;489.85;1.2;5.3;3.5;83.12;0;0.14
2018;KS;Betula;22;302;22;489.85;1.2;5.3;3.5;83.12;0;0.14
2018;KS;Betula;25;302;22;489.85;1.2;5.3;3.5;83.12;0;0.14
2018;KS;Betula;36;302;22;489.85;1.2;5.3;3.5;83.12;0;0.14
2018;KS;Betula;40;302;22;489.85;1.2;5.3;3.5;83.12;0;0.14
2018;KS;Betula;44;302;22;489.85;1.2;5.3;3.5;83.12;0;0.14
2018;KS;Betula;56;302;22;489.85;1.2;5.3;3.5;83.12;0;0.14
2018;KS;Betula;65;302;22;489.85;1.2;5.3;3.5;83.12;0;0.14
2018;KS;Betula;72;302;22;489.85;1.2;5.3;3.5;83.12;0;0.14
2018;KS;Betula;73;302;22;489.85;1.2;5.3;3.5;83.12;0;0.14
2018;KS;Betula;76;302;22;489.85;1.2;5.3;3.5;83.12;0;0.14
2018;KS;Betula;81;302;22;489.85;1.2;5.3;3.5;83.12;0;0.14
2018;KS;Betula;83;302;22;489.85;1.2;5.3;3.5;83.12;0;0.14
2018;KS;Betula;84;302;22;489.85;1.2;5.3;3.5;83.12;0;0.14
2018;KS;Betula;85;302;22;489.85;1.2;5.3;3.5;83.12;0;0.14
2018;KS;Betula;87;302;22;489.85;1.2;5.3;3.5;83.12;0;0.14
2018;KS;Betula;89;302;22;489.85;1.2;5.3;3.5;83.12;0;0.14
2018;KS;Betula;93;302;22;489.85;1.2;5.3;3.5;83.12;0;0.14
2018;KS;Betula;108;302;22;489.85;1.2;5.3;3.5;83.12;0;0.14
2018;KS;Betula;109;302;22;489.85;1.2;5.3;3.5;83.12;0;0.14
2018;KS;Betula;122;302;22;489.85;1.2;5.3;3.5;83.12;0;0.14
2018;KS;Betula;123;302;22;489.85;1.2;5.3;3.5;83.12;0;0.14
2018;KS;Betula;130;302;22;489.85;1.2;5.3;3.5;83.12;0;0.14
2018;KS;Betula;132;302;22;489.85;1.2;5.3;3.5;83.12;0;0.14
2018;KS;Betula;134;302;22;489.85;1.2;5.3;3.5;83.12;0;0.14
2018;KS;Betula;141;302;22;489.85;1.2;5.3;3.5;83.12;0;0.14
2018;KS;Betula;146;302;22;489.85;1.2;5.3;3.5;83.12;0;0.14
2018;KS;Betula;148;302;22;489.85;1.2;5.3;3.5;83.12;0;0.14
2019;PB;Fagus;5;302;22;4660.13;2.6;11.4;6.6;74.00;0;0.31
2019;PB;Fagus;8;302;22;4660.13;2.6;11.4;6.6;74.00;0;0.31
2019;PB;Fagus;22;302;22;4660.13;2.6;11.4;6.6;74.00;0;0.31
2019;PB;Fagus;26;302;22;4660.13;2.6;11.4;6.6;74.00;0;0.31
2019;PB;Fagus;34;302;22;4660.13;2.6;11.4;6.6;74.00;0;0.31
2019;PB;Fagus;42;302;22;4660.13;2.6;11.4;6.6;74.00;0;0.31
2019;PB;Fagus;44;302;22;4660.13;2.6;11.4;6.6;74.00;0;0.31
